Ticker
SMCI
NVDA
GRAB
MARA
TSLA
NIO
NOK
PLTR
LCID
NU
ERIC
MSTR
F
AMCR
INTC
PFE
SOUN
SOFI
WMT
CNH
CLSK
ACHR
DNN
RIVN
IONQ
RKLB
GOLD
AI
WBD
JBLU
RIOT
AAPL
AMZN
HOOD
CCL
XPEV
AAL
DJT
BBD
KGC
HIMS
ET
BAC
AMD
WBA
UBER
JOBY
GOOGL
WULF
ABEV
BTG
T
BABA
OKLO
LYFT
SNAP
CMCSA
PBR
PARA
LUMN
NXE
KMI
PCG
WFC
ITUB
GM
U
RIG
VRT
ZETA
RCM
BE
VALE
CSCO
KHC
MSFT
COIN
IQ
SQ
AES
FCX
NCLH
AGNC
GSAT
BERY
AVGO
CLF
KO
FOUR
GOOG
UEC
AFRM
C
MRK
LYG
INCY
AUR
CORZ
MPW
UAA
BMY
PYPL
BTE
SYM
HBAN
HL
NKE
DAL
MU
SMR
QS
CMG
PTON
DIS
HAL
HPE
GSK
GERN
STLA
APLS
ALTM
BP
BGC
CLVT
GME
CVS
TOST
SHOP
TSM
UMC
SLB
KDP
NGD
TGT
DVN
MRNA
AVTR
JD
AG
MDT
DKNG
IAG
CELH
VZ
AS
CX
KEY
JNPR
KVUE
LRCX
PPL
ASTS
XOM
MBLY
NEM
CSX
APA
CDE
BEKE
HUT
BA
GGB
STNE
META
YMM
PR
JPM
RUN
PINS
MO
OXY
RDDT
PDD
WMB
BCS
OSCR
VFC
CNC
KIM
CTRA
IOVA
CARR
RF
VOD
OWL
CVE
UAL
INFY
MCHP
PSLV
TEVA
LMND
ALAB
VST
HLN
PG
GAP
RLX
APP
ZI
PATH
FRSH
EQC
PSNY
PM
CRM
VLY
QXO
CPNG
JNJ
VTRS
IPG
TFC
DOW
DELL
DDOG
MRVL
RBLX
ABNB
COP
SBUX
DOC
SE
CAG
RPRX
USB
VRN
LLY
NVO
UPST
NEE
