Ticker
GM
ET
APA
KGC
LAUR
AEO
BKR
MTCH
JWN
KOS
IAG
SYF
MAT
DOLE
AGNC
NOV
MET
FLEX
PGR
HMY
GS
URBN
UNM
EGO
ACGL
BBVA
BSBR
CNC
HIG
USA
ANF
GDDY
DBRG
PVH
TRV
BVN
CIM
BWA
GBDC
CAKE
SFL
BF-B
FOX
SB
L
PBA
JAZZ
FSLR
GNK
ALKS
DNOW
SUPV
PPC
THC
VIST
UHS
HLIT
HALO
WFRD
DVA
NMR
ELP
GTN
SPNT
OSK
EEFT
TILE
VAL
MATX
WES
PTY
ETV
LRN
IMMR
BMA
TEI
BRY
CCS
MSGE
PBYI
CNMD
GBX
KYN
UTHR
REVG
TIMB
NXST
DIN
VC
ADX
EZPW
CAAP
KELYA
CGBD
ETY
PCN
AB
PFN
IFN
ETG
GFF
SMCI
IDCC
OPFI
MITT
EARN
BLX
IDT
SLRC
HRTG
EFT
FCT
EOS
OPRA
OPY
CEPU
HOV
FPH
MKL
HY
ASA
RCKY
JILL
SGU
VCTR
HCI
SCM
TZOO
ESGR
PDS
GASS
HBB
NPK
SITC
VLT
SPE
MSB
GHC
IX
WEA
GAM
INBK
MLR
VEL
WTM
ODC
KF
SOR
AC
CEE
BH
BRK-A
AKO-A
GTN-A
TCBX
HG
PR
CMBT
NXT
GAP
EMBC
VBNK
CION
SKWD
