Ticker
ROOT
MNMD
EVGO
MCRB
VRM
FSLY
PBI
BFLY
REAL
PACB
KODK
BW
COMM
UXIN
ATEC
LPSN
VNET
AVXL
FREY
KC
IHRT
RIGL
ADAP
TDUP
MRSN
MAPS
ACRS
RAIL
VERV
ARLO
ZVIA
BLND
OM
SYRS
CDXS
ARAY
IPHA
ARQT
AXTI
CTRN
XNET
ALLT
AOSL
TISI
DLTH
CATO
KUKE
CUTR
GLUE
IFRX
ANAB
TNYA
CMTL
DMRC
ORN
ABOS
TMCI
PHAT
UTSI
GSIT
LEE
AMTD
ELEV
SCPH
TARS
AXR
HWBK
ANTX
APLD
SES
SPIR
HKD
PEPG
ELVN
ALMS
ELVN
HKD
PSQH
WEAV
ALUR
GWH
BIOA
BKSY
RDW
FRGE
BBAI
LZM
NRDY
LENZ
DXYZ
DOUG
GRAL
EWCZ
LFCR
SRFM
BIRD
ODV
MLYS
NRGV
DEC
MLYS
BIRD
NRGV
SEAT
FLX
HNVR
